model,dataset,file,BB,CB,BB,BC
autogluon_best_recall,Metrics-Repo-2010,forrest-0.6.csv_forrest-0.7.csv,0,0,3,1
autogluon_best_recall,Metrics-Repo-2010,forrest-0.7.csv_forrest-0.8.csv,0,15,4,0
autogluon_best_recall,Metrics-Repo-2010,jedit-3.2.csv_jedit-4.0.csv,0,18,87,4
autogluon_best_recall,Metrics-Repo-2010,jedit-4.0.csv_jedit-4.1.csv,3,31,81,3
autogluon_best_recall,Metrics-Repo-2010,jedit-4.1.csv_jedit-4.2.csv,1,29,58,2
autogluon_best_recall,Metrics-Repo-2010,jedit-4.2.csv_jedit-4.3.csv,0,24,17,0
autogluon_best_recall,Metrics-Repo-2010,log4j-1.0.csv_log4j-1.1.csv,5,43,4,1
autogluon_best_recall,Metrics-Repo-2010,log4j-1.1.csv_log4j-1.2.csv,19,3,0,15
autogluon_best_recall,Metrics-Repo-2010,lucene-2.0.csv_lucene-2.2.csv,45,47,2,0
autogluon_best_recall,Metrics-Repo-2010,lucene-2.2.csv_lucene-2.4.csv,57,39,0,0
autogluon_best_recall,Metrics-Repo-2010,pbeans-1.0.csv_pbeans-2.0.csv,2,4,0,0
autogluon_best_recall,Metrics-Repo-2010,poi-1.5.csv_poi-2.0.csv,7,85,0,0
autogluon_best_recall,Metrics-Repo-2010,poi-2.0.csv_poi-2.5.csv,157,52,34,41
autogluon_best_recall,Metrics-Repo-2010,poi-2.5.csv_poi-3.0.csv,55,66,0,0
autogluon_best_recall,Metrics-Repo-2010,synapse-1.0.csv_synapse-1.1.csv,7,16,13,2
autogluon_best_recall,Metrics-Repo-2010,synapse-1.1.csv_synapse-1.2.csv,6,21,43,6
autogluon_best_recall,Metrics-Repo-2010,velocity-1.4.csv_velocity-1.5.csv,5,22,0,0
autogluon_best_recall,Metrics-Repo-2010,velocity-1.5.csv_velocity-1.6.csv,14,80,0,0
autogluon_best_recall,Metrics-Repo-2010,xalan-2.4.csv_xalan-2.5.csv,29,30,29,23
autogluon_best_recall,Metrics-Repo-2010,xalan-2.5.csv_xalan-2.6.csv,168,255,79,24
autogluon_best_recall,Metrics-Repo-2010,xalan-2.6.csv_xalan-2.7.csv,222,1,2,123
autogluon_best_recall,Metrics-Repo-2010,xerces-0.init.csv_xerces-1.2.csv,13,26,1,0
autogluon_best_recall,Metrics-Repo-2010,xerces-1.2.csv_xerces-1.3.csv,22,254,5,3
autogluon_best_recall,Metrics-Repo-2010,xerces-1.3.csv_xerces-1.4.csv,141,98,16,6
autogluon_best,ECLIPSE-2007,eclipse-2.0.csv_eclipse-2.1.csv,0,1,1994,43
autogluon_best,ECLIPSE-2007,eclipse-2.1.csv_eclipse-3.0.csv,0,0,1978,61
autogluon_best,IND-JLMIV+R-2020,ant-ivy-1.4.1.csv_ant-ivy-2.0.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,ant-ivy-2.0.0.csv_ant-ivy-2.1.0.csv,13,1,272,7
autogluon_best,IND-JLMIV+R-2020,ant-ivy-2.1.0.csv_ant-ivy-2.2.0.csv,3,2,269,6
autogluon_best,IND-JLMIV+R-2020,ant-ivy-2.2.0.csv_ant-ivy-2.3.0.csv,0,0,283,2
autogluon_best,IND-JLMIV+R-2020,ant-ivy-2.3.0.csv_ant-ivy-2.4.0.csv,0,0,296,3
autogluon_best,IND-JLMIV+R-2020,archiva-1.0.csv_archiva-1.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,archiva-1.1.csv_archiva-1.2.csv,0,0,196,4
autogluon_best,IND-JLMIV+R-2020,archiva-1.2.csv_archiva-1.3.csv,0,0,360,8
autogluon_best,IND-JLMIV+R-2020,archiva-1.3.csv_archiva-2.0.0.csv,0,0,5,0
autogluon_best,IND-JLMIV+R-2020,archiva-2.0.0.csv_archiva-2.1.0.csv,0,0,192,1
autogluon_best,IND-JLMIV+R-2020,archiva-2.1.0.csv_archiva-2.2.0.csv,0,0,337,0
autogluon_best,IND-JLMIV+R-2020,calcite-1.0.0.csv_calcite-1.1.0.csv,59,0,801,9
autogluon_best,IND-JLMIV+R-2020,calcite-1.1.0.csv_calcite-1.10.0.csv,4,0,450,1
autogluon_best,IND-JLMIV+R-2020,calcite-1.10.0.csv_calcite-1.11.0.csv,4,1,1044,39
autogluon_best,IND-JLMIV+R-2020,calcite-1.11.0.csv_calcite-1.12.0.csv,6,0,1009,20
autogluon_best,IND-JLMIV+R-2020,calcite-1.12.0.csv_calcite-1.13.0.csv,1,0,1049,21
autogluon_best,IND-JLMIV+R-2020,calcite-1.13.0.csv_calcite-1.14.0.csv,2,0,983,15
autogluon_best,IND-JLMIV+R-2020,calcite-1.14.0.csv_calcite-1.15.0.csv,1,0,1064,22
autogluon_best,IND-JLMIV+R-2020,calcite-1.15.0.csv_calcite-1.2.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,calcite-1.2.0.csv_calcite-1.3.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,calcite-1.3.0.csv_calcite-1.4.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,calcite-1.4.0.csv_calcite-1.5.0.csv,47,0,814,3
autogluon_best,IND-JLMIV+R-2020,calcite-1.5.0.csv_calcite-1.6.0.csv,49,0,824,4
autogluon_best,IND-JLMIV+R-2020,calcite-1.6.0.csv_calcite-1.7.0.csv,39,0,818,30
autogluon_best,IND-JLMIV+R-2020,calcite-1.7.0.csv_calcite-1.8.0.csv,24,0,994,41
autogluon_best,IND-JLMIV+R-2020,calcite-1.8.0.csv_calcite-1.9.0.csv,3,0,1073,48
autogluon_best,IND-JLMIV+R-2020,cayenne-3.0.0.csv_cayenne-3.1.0.csv,0,0,479,0
autogluon_best,IND-JLMIV+R-2020,commons-bcel-5.2.csv_commons-bcel-6.0.csv,0,0,5,0
autogluon_best,IND-JLMIV+R-2020,commons-bcel-6.0.csv_commons-bcel-6.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-bcel-6.1.csv_commons-bcel-6.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-beanutils-1.7.0.csv_commons-beanutils-1.8.0.csv,0,0,15,0
autogluon_best,IND-JLMIV+R-2020,commons-beanutils-1.8.0.csv_commons-beanutils-1.9.0.csv,0,0,9,0
autogluon_best,IND-JLMIV+R-2020,commons-codec-1.10.csv_commons-codec-1.11.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-codec-1.2.csv_commons-codec-1.3.csv,0,0,9,0
autogluon_best,IND-JLMIV+R-2020,commons-codec-1.3.csv_commons-codec-1.4.csv,0,0,6,0
autogluon_best,IND-JLMIV+R-2020,commons-codec-1.5.csv_commons-codec-1.6.csv,0,0,26,0
autogluon_best,IND-JLMIV+R-2020,commons-codec-1.6.csv_commons-codec-1.7.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-codec-1.7.csv_commons-codec-1.8.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-codec-1.8.csv_commons-codec-1.9.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-collections-1.0.csv_commons-collections-2.0.csv,0,0,12,0
autogluon_best,IND-JLMIV+R-2020,commons-collections-2.0.csv_commons-collections-2.1.csv,1,0,15,0
autogluon_best,IND-JLMIV+R-2020,commons-collections-2.1.csv_commons-collections-3.0.csv,0,0,10,0
autogluon_best,IND-JLMIV+R-2020,commons-collections-3.0.csv_commons-collections-3.1.csv,0,0,93,2
autogluon_best,IND-JLMIV+R-2020,commons-collections-3.1.csv_commons-collections-3.2.csv,2,0,170,2
autogluon_best,IND-JLMIV+R-2020,commons-collections-3.2.csv_commons-collections-3.3.csv,0,0,231,2
autogluon_best,IND-JLMIV+R-2020,commons-collections-3.3.csv_commons-collections-4.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-collections-4.0.csv_commons-collections-4.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.0.csv_commons-compress-1.1.csv,1,1,25,2
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.1.csv_commons-compress-1.10.csv,0,0,14,0
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.10.csv_commons-compress-1.11.csv,0,0,133,5
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.11.csv_commons-compress-1.12.csv,0,0,28,0
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.12.csv_commons-compress-1.13.csv,2,0,101,7
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.13.csv_commons-compress-1.14.csv,3,0,138,1
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.14.csv_commons-compress-1.15.csv,2,0,172,2
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.15.csv_commons-compress-1.16.csv,0,0,150,1
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.16.csv_commons-compress-1.2.csv,0,0,2,0
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.2.csv_commons-compress-1.3.csv,0,0,26,1
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.3.csv_commons-compress-1.4.csv,0,0,59,5
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.4.csv_commons-compress-1.5.csv,0,0,60,2
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.5.csv_commons-compress-1.6.csv,2,1,69,4
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.6.csv_commons-compress-1.7.csv,4,0,71,4
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.7.csv_commons-compress-1.8.csv,11,0,100,6
autogluon_best,IND-JLMIV+R-2020,commons-compress-1.8.csv_commons-compress-1.9.csv,12,0,97,2
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.0.csv_commons-configuration-1.1.csv,0,0,12,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.1.csv_commons-configuration-1.10.csv,0,0,4,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.10.csv_commons-configuration-1.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.2.csv_commons-configuration-1.3.csv,3,0,21,2
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.3.csv_commons-configuration-1.4.csv,2,2,50,2
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.4.csv_commons-configuration-1.5.csv,0,0,62,1
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.5.csv_commons-configuration-1.6.csv,1,1,67,1
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.6.csv_commons-configuration-1.7.csv,1,0,64,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.7.csv_commons-configuration-1.8.csv,0,0,25,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.8.csv_commons-configuration-1.9.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-1.9.csv_commons-configuration-2.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-2.0.csv_commons-configuration-2.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-configuration-2.1.csv_commons-configuration-2.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-1.0.csv_commons-dbcp-1.1.csv,0,0,5,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-1.1.csv_commons-dbcp-1.2.csv,3,0,14,2
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-1.2.csv_commons-dbcp-1.3.csv,0,0,8,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-1.3.csv_commons-dbcp-1.4.csv,3,0,37,3
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-1.4.csv_commons-dbcp-2.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-2.0.csv_commons-dbcp-2.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-2.1.csv_commons-dbcp-2.2.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-2.2.0.csv_commons-dbcp-2.3.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-2.3.0.csv_commons-dbcp-2.4.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-dbcp-2.4.0.csv_commons-dbcp-2.5.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-digester-1.4.csv_commons-digester-1.5.csv,1,0,13,0
autogluon_best,IND-JLMIV+R-2020,commons-digester-1.5.csv_commons-digester-1.6.csv,0,0,21,0
autogluon_best,IND-JLMIV+R-2020,commons-digester-1.6.csv_commons-digester-1.7.csv,1,0,48,0
autogluon_best,IND-JLMIV+R-2020,commons-digester-1.7.csv_commons-digester-1.8.csv,1,0,56,0
autogluon_best,IND-JLMIV+R-2020,commons-digester-1.8.csv_commons-digester-2.0.csv,0,0,23,0
autogluon_best,IND-JLMIV+R-2020,commons-digester-3.0.csv_commons-digester-3.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-digester-3.1.csv_commons-digester-3.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-io-1.0.csv_commons-io-1.1.csv,2,0,14,0
autogluon_best,IND-JLMIV+R-2020,commons-io-1.1.csv_commons-io-1.2.csv,3,0,29,2
autogluon_best,IND-JLMIV+R-2020,commons-io-1.2.csv_commons-io-1.3.csv,1,0,20,3
autogluon_best,IND-JLMIV+R-2020,commons-io-1.3.csv_commons-io-1.4.csv,7,0,14,0
autogluon_best,IND-JLMIV+R-2020,commons-io-1.4.csv_commons-io-2.0.csv,0,0,5,0
autogluon_best,IND-JLMIV+R-2020,commons-io-2.0.csv_commons-io-2.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-io-2.1.csv_commons-io-2.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-io-2.2.csv_commons-io-2.3.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-io-2.3.csv_commons-io-2.4.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-io-2.4.csv_commons-io-2.5.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-jcs-1.0.csv_commons-jcs-1.1.csv,0,0,39,0
autogluon_best,IND-JLMIV+R-2020,commons-jcs-1.1.csv_commons-jcs-1.3.csv,0,0,47,1
autogluon_best,IND-JLMIV+R-2020,commons-jcs-1.3.csv_commons-jcs-2.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-jcs-2.0.csv_commons-jcs-2.1.csv,2,0,60,0
autogluon_best,IND-JLMIV+R-2020,commons-jcs-2.1.csv_commons-jcs-2.2.csv,2,0,58,0
autogluon_best,IND-JLMIV+R-2020,commons-jexl-2.0.csv_commons-jexl-2.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-jexl-2.1.csv_commons-jexl-3.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-2.0.csv_commons-lang-2.1.csv,0,0,15,1
autogluon_best,IND-JLMIV+R-2020,commons-lang-2.1.csv_commons-lang-2.2.csv,0,0,17,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-2.2.csv_commons-lang-2.3.csv,6,0,45,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-2.3.csv_commons-lang-2.4.csv,3,0,40,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-2.4.csv_commons-lang-2.5.csv,1,0,39,1
autogluon_best,IND-JLMIV+R-2020,commons-lang-2.5.csv_commons-lang-2.6.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-2.6.csv_commons-lang-3.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-3.0.csv_commons-lang-3.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-3.1.csv_commons-lang-3.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-3.2.csv_commons-lang-3.3.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-3.3.csv_commons-lang-3.4.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-3.4.csv_commons-lang-3.5.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-3.5.csv_commons-lang-3.6.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-lang-3.6.csv_commons-lang-3.7.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-1.0.csv_commons-math-1.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-1.1.csv_commons-math-1.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-1.2.csv_commons-math-2.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-2.0.csv_commons-math-2.1.csv,1,0,161,6
autogluon_best,IND-JLMIV+R-2020,commons-math-2.1.csv_commons-math-2.2.csv,0,0,153,3
autogluon_best,IND-JLMIV+R-2020,commons-math-2.2.csv_commons-math-3.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-3.0.csv_commons-math-3.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-3.1.csv_commons-math-3.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-3.2.csv_commons-math-3.3.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-3.3.csv_commons-math-3.4.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-3.4.csv_commons-math-3.5.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-math-3.5.csv_commons-math-3.6.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-1.0.csv_commons-net-1.1.csv,0,0,71,6
autogluon_best,IND-JLMIV+R-2020,commons-net-1.1.csv_commons-net-1.2.csv,0,0,82,8
autogluon_best,IND-JLMIV+R-2020,commons-net-1.2.csv_commons-net-1.3.csv,2,0,85,5
autogluon_best,IND-JLMIV+R-2020,commons-net-1.3.csv_commons-net-1.4.csv,8,0,95,5
autogluon_best,IND-JLMIV+R-2020,commons-net-1.4.csv_commons-net-2.0.csv,0,0,39,2
autogluon_best,IND-JLMIV+R-2020,commons-net-2.0.csv_commons-net-2.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-2.1.csv_commons-net-2.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-2.2.csv_commons-net-3.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-3.0.csv_commons-net-3.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-3.1.csv_commons-net-3.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-3.2.csv_commons-net-3.3.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-3.3.csv_commons-net-3.4.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-3.4.csv_commons-net-3.5.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-net-3.5.csv_commons-net-3.6.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-scxml-0.5.csv_commons-scxml-0.6.csv,2,0,14,0
autogluon_best,IND-JLMIV+R-2020,commons-scxml-0.6.csv_commons-scxml-0.7.csv,0,0,43,7
autogluon_best,IND-JLMIV+R-2020,commons-scxml-0.7.csv_commons-scxml-0.8.csv,7,0,62,6
autogluon_best,IND-JLMIV+R-2020,commons-scxml-0.8.csv_commons-scxml-0.9.csv,1,0,57,0
autogluon_best,IND-JLMIV+R-2020,commons-validator-1.1.0.csv_commons-validator-1.2.0.csv,0,0,2,0
autogluon_best,IND-JLMIV+R-2020,commons-validator-1.2.0.csv_commons-validator-1.3.0.csv,3,0,6,0
autogluon_best,IND-JLMIV+R-2020,commons-validator-1.3.0.csv_commons-validator-1.4.0.csv,0,0,2,0
autogluon_best,IND-JLMIV+R-2020,commons-validator-1.4.0.csv_commons-validator-1.5.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-validator-1.5.0.csv_commons-validator-1.6.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-vfs-1.0.csv_commons-vfs-2.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-vfs-2.0.csv_commons-vfs-2.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,commons-vfs-2.1.csv_commons-vfs-2.2.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,deltaspike-0.1.csv_deltaspike-0.2.csv,0,0,28,0
autogluon_best,IND-JLMIV+R-2020,deltaspike-0.2.csv_deltaspike-0.3.csv,4,0,63,1
autogluon_best,IND-JLMIV+R-2020,deltaspike-0.3.csv_deltaspike-0.4.csv,0,0,110,8
autogluon_best,IND-JLMIV+R-2020,deltaspike-0.4.csv_deltaspike-0.5.csv,15,1,279,1
autogluon_best,IND-JLMIV+R-2020,deltaspike-0.5.csv_deltaspike-0.6.csv,8,0,371,0
autogluon_best,IND-JLMIV+R-2020,deltaspike-0.6.csv_deltaspike-0.7.csv,0,0,525,24
autogluon_best,IND-JLMIV+R-2020,deltaspike-0.7.csv_deltaspike-1.0.0.csv,0,0,525,23
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.0.0.csv_deltaspike-1.1.0.csv,0,0,522,17
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.1.0.csv_deltaspike-1.2.0.csv,0,0,587,19
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.2.0.csv_deltaspike-1.3.0.csv,0,0,554,13
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.3.0.csv_deltaspike-1.4.0.csv,3,0,560,11
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.4.0.csv_deltaspike-1.5.0.csv,10,0,574,5
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.5.0.csv_deltaspike-1.6.0.csv,3,2,565,6
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.6.0.csv_deltaspike-1.7.0.csv,4,0,636,5
autogluon_best,IND-JLMIV+R-2020,deltaspike-1.7.0.csv_deltaspike-1.8.0.csv,0,0,662,5
autogluon_best,IND-JLMIV+R-2020,eagle-0.3.0.csv_eagle-0.4.0.csv,0,0,562,2
autogluon_best,IND-JLMIV+R-2020,eagle-0.4.0.csv_eagle-0.5.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,giraph-1.0.0.csv_giraph-1.1.0.csv,0,0,134,0
autogluon_best,IND-JLMIV+R-2020,gora-0.1.csv_gora-0.2.csv,0,0,52,3
autogluon_best,IND-JLMIV+R-2020,gora-0.2.csv_gora-0.3.csv,0,0,46,0
autogluon_best,IND-JLMIV+R-2020,gora-0.3.csv_gora-0.4.csv,1,0,65,0
autogluon_best,IND-JLMIV+R-2020,gora-0.4.csv_gora-0.5.csv,1,0,124,4
autogluon_best,IND-JLMIV+R-2020,gora-0.5.csv_gora-0.6.csv,0,0,143,8
autogluon_best,IND-JLMIV+R-2020,gora-0.6.csv_gora-0.7.csv,0,0,66,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-1.4.0.csv_jspwiki-1.5.0.csv,0,0,8,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-1.5.0.csv_jspwiki-1.6.0.csv,0,0,6,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-1.6.0.csv_jspwiki-1.7.0.csv,0,0,4,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-1.7.0.csv_jspwiki-1.8.0.csv,0,0,18,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-1.8.0.csv_jspwiki-2.0.36.csv,0,0,11,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-2.0.36.csv_jspwiki-2.10.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-2.10.0.csv_jspwiki-2.2.19.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-2.2.19.csv_jspwiki-2.4.56.csv,0,0,24,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-2.4.56.csv_jspwiki-2.6.0.csv,0,0,118,1
autogluon_best,IND-JLMIV+R-2020,jspwiki-2.6.0.csv_jspwiki-2.8.0.csv,0,0,147,0
autogluon_best,IND-JLMIV+R-2020,jspwiki-2.8.0.csv_jspwiki-2.9.0.csv,0,0,1,0
autogluon_best,IND-JLMIV+R-2020,knox-0.10.0.csv_knox-0.11.0.csv,0,0,553,17
autogluon_best,IND-JLMIV+R-2020,knox-0.11.0.csv_knox-0.12.0.csv,5,0,535,7
autogluon_best,IND-JLMIV+R-2020,knox-0.12.0.csv_knox-0.13.0.csv,4,0,540,0
autogluon_best,IND-JLMIV+R-2020,knox-0.13.0.csv_knox-0.14.0.csv,1,0,582,1
autogluon_best,IND-JLMIV+R-2020,knox-0.14.0.csv_knox-0.3.0.csv,0,0,187,0
autogluon_best,IND-JLMIV+R-2020,knox-0.3.0.csv_knox-0.4.0.csv,20,0,301,4
autogluon_best,IND-JLMIV+R-2020,knox-0.4.0.csv_knox-0.5.0.csv,4,0,358,16
autogluon_best,IND-JLMIV+R-2020,knox-0.5.0.csv_knox-0.6.0.csv,29,1,378,22
autogluon_best,IND-JLMIV+R-2020,knox-0.6.0.csv_knox-0.7.0.csv,2,0,406,10
autogluon_best,IND-JLMIV+R-2020,knox-0.7.0.csv_knox-0.8.0.csv,9,0,534,18
autogluon_best,IND-JLMIV+R-2020,knox-0.8.0.csv_knox-0.9.0.csv,2,0,503,12
autogluon_best,IND-JLMIV+R-2020,knox-0.9.0.csv_knox-1.0.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,kylin-0.6.1.csv_kylin-0.7.1.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,kylin-0.7.1.csv_kylin-1.0.0.csv,0,0,39,0
autogluon_best,IND-JLMIV+R-2020,kylin-1.0.0.csv_kylin-1.1.0.csv,0,0,123,1
autogluon_best,IND-JLMIV+R-2020,kylin-1.1.0.csv_kylin-1.2.0.csv,1,0,130,0
autogluon_best,IND-JLMIV+R-2020,kylin-1.2.0.csv_kylin-1.3.0.csv,0,0,104,0
autogluon_best,IND-JLMIV+R-2020,kylin-1.3.0.csv_kylin-1.5.0.csv,0,0,62,3
autogluon_best,IND-JLMIV+R-2020,kylin-1.5.0.csv_kylin-1.6.0.csv,0,0,206,6
autogluon_best,IND-JLMIV+R-2020,kylin-1.6.0.csv_kylin-2.0.0.csv,0,0,312,4
autogluon_best,IND-JLMIV+R-2020,kylin-2.0.0.csv_kylin-2.1.0.csv,0,0,556,24
autogluon_best,IND-JLMIV+R-2020,kylin-2.1.0.csv_kylin-2.2.0.csv,0,0,598,21
autogluon_best,IND-JLMIV+R-2020,lens-2.6.0.csv_lens-2.7.0.csv,0,0,89,0
autogluon_best,IND-JLMIV+R-2020,mahout-0.1.csv_mahout-0.10.0.csv,0,0,0,0
autogluon_best,IND-JLMIV+R-2020,mahout-0.10.0.csv_mahout-0.11.0.csv,0,0,767,3
autogluon_best,IND-JLMIV+R-2020,mahout-0.11.0.csv_mahout-0.12.0.csv,0,0,742,1
autogluon_best,IND-JLMIV+R-2020,mahout-0.12.0.csv_mahout-0.13.0.csv,0,0,753,0
autogluon_best,IND-JLMIV+R-2020,mahout-0.2.csv_mahout-0.3.csv,1,0,73,1
autogluon_best,IND-JLMIV+R-2020,mahout-0.3.csv_mahout-0.4.csv,0,0,143,7
autogluon_best,IND-JLMIV+R-2020,mahout-0.4.csv_mahout-0.5.csv,0,0,262,13
